ID,Age,Gender,Room_Temperature (°C),Bedtime,Wakeup_Time
1316,23,Male,22,22:01,7:45
1317,31,Male,18,21:40,5:08
1318,46,Male,20,23:09,6:26
1319,38,Female,19,22:22,6:15
1320,57,Female,19,21:51,6:48
1321,27,Female,25,22:47,6:17
1322,60,Female,21,23:51,5:30
1323,35,Male,24,22:57,5:27
1324,19,Male,18,23:11,7:38
1325,63,Female,23,22:05,5:24
1326,44,Female,19,21:00,5:56
1327,46,Female,25,23:30,5:36
1328,32,Female,20,21:02,5:20
1329,31,Female,19,22:24,5:18
1330,34,Male,23,22:39,7:56
1331,38,Male,19,22:44,6:53
1332,38,Male,25,21:55,5:29
1333,39,Female,20,22:57,6:17
1334,20,Female,19,23:57,6:11
1335,39,Female,20,23:21,6:17
1336,22,Female,19,23:14,5:45
1337,52,Female,19,22:23,6:18
1338,36,Male,22,22:58,6:46
1339,45,Male,23,21:59,6:04
1340,56,Female,21,22:28,5:54
1341,65,Female,20,22:36,7:31
1342,29,Male,19,21:54,5:47
1343,65,Female,20,21:15,7:17
1344,42,Female,18,21:34,7:49
1345,55,Female,21,23:07,5:43
1346,65,Female,21,23:32,6:26
1347,28,Male,19,22:29,6:17
1348,45,Male,24,21:50,6:10
1349,56,Male,23,23:10,5:33
1350,41,Female,18,23:32,6:31
1351,63,Male,20,23:49,7:10
1352,33,Female,19,21:59,5:47
1353,22,Female,25,23:22,5:56
1354,39,Female,24,23:59,6:45
1355,30,Female,25,22:53,6:03
1356,65,Female,24,21:22,6:51
1357,57,Male,18,22:04,6:55
1358,62,Male,23,23:43,7:26
1359,44,Male,20,22:43,6:48
1360,65,Female,25,21:52,5:35
1361,37,Male,18,21:37,6:47
1362,28,Male,20,22:00,7:25
1363,36,Female,20,23:07,5:29
1364,51,Male,23,21:47,6:53
1365,26,Male,25,23:08,5:17
1366,30,Male,19,23:46,6:51
1367,51,Male,19,23:53,6:05
1368,23,Female,21,23:32,7:26
1369,57,Male,21,21:27,5:23
1370,63,Female,18,21:53,7:25
1371,47,Female,19,22:01,5:00
1372,60,Male,19,21:19,5:43
1373,23,Female,20,22:50,5:00
1374,37,Female,23,23:34,5:31
1375,32,Female,20,23:29,5:35
1376,32,Female,18,22:01,5:22
1377,19,Male,21,21:55,7:44
1378,38,Female,18,22:11,5:10
1379,59,Female,25,21:34,7:04
1380,57,Male,18,22:34,6:34
1381,19,Male,21,23:55,7:23
1382,46,Female,21,21:48,5:00
1383,46,Male,22,23:27,7:35
1384,47,Male,24,22:16,5:04
1385,22,Male,25,22:38,7:37
1386,64,Male,22,22:17,5:05
1387,40,Female,24,23:58,7:32
1388,54,Male,24,21:06,5:16
1389,37,Male,21,23:29,5:29
1390,29,Male,18,23:41,7:51
1391,41,Male,23,21:29,7:32
1392,33,Female,19,21:03,5:34
1393,45,Female,21,23:46,6:17
1394,23,Female,20,22:05,5:49
1395,39,Female,23,23:19,7:14
1396,47,Male,18,21:55,6:09
1397,57,Female,18,21:16,6:52
1398,21,Female,25,23:05,7:45
1399,34,Female,22,22:54,6:39
1400,33,Male,19,22:49,6:59
1401,32,Female,19,21:45,6:48
1402,21,Male,24,22:39,7:12
1403,25,Female,21,21:57,6:07
1404,52,Male,21,22:09,5:26
1405,46,Male,19,21:54,6:36
1406,30,Male,22,22:06,5:02
1407,44,Female,19,21:52,5:32
1408,42,Female,19,21:28,6:41
1409,55,Female,18,21:13,5:45
1410,37,Male,22,21:02,5:14
1411,64,Male,18,21:56,6:11
1412,48,Female,20,22:48,7:07
1413,31,Female,20,22:11,7:20
1414,35,Female,22,22:06,7:16
1415,23,Female,19,21:40,7:41
1416,29,Female,20,23:32,7:34
1417,61,Female,25,22:18,5:18
1418,32,Male,19,22:12,7:10
1419,26,Female,18,21:44,6:17
1420,51,Female,19,21:34,5:35
1421,59,Female,24,21:42,7:29
1422,64,Male,19,22:51,5:20
1423,24,Male,25,22:13,5:50
1424,31,Female,23,23:01,5:22
1425,22,Female,23,22:05,5:34
1426,65,Male,22,23:17,6:44
1427,31,Female,22,22:37,7:44
1428,34,Female,25,21:24,6:04
1429,58,Male,20,23:51,7:15
1430,58,Male,25,23:26,5:21
1431,38,Male,24,22:21,5:57
1432,57,Male,22,22:54,6:06
1433,53,Female,21,23:11,6:59
1434,27,Male,18,21:52,7:46
1435,44,Male,22,23:19,5:11
1436,35,Female,25,23:09,5:27
1437,62,Female,21,21:43,7:00
1438,63,Female,21,22:47,5:42
1439,65,Female,22,23:44,5:42
1440,32,Female,25,23:17,5:37
1441,60,Female,21,21:34,6:36
1442,45,Female,22,21:20,5:07
1443,42,Female,22,21:54,5:20
1444,24,Male,23,22:08,6:35
1445,28,Male,18,23:30,6:16
1446,57,Male,18,22:03,6:57
1447,30,Male,18,22:55,6:00
1448,31,Female,21,23:10,5:26
1449,64,Female,25,23:27,6:03
1450,52,Female,19,22:15,5:04
1451,23,Male,21,23:07,6:04
1452,27,Male,22,21:55,6:58
1453,18,Female,18,22:06,5:23
1454,63,Female,20,21:40,6:52
1455,62,Female,19,23:31,6:31
1456,63,Female,18,22:08,6:01
1457,30,Male,23,23:13,7:29
1458,63,Female,20,23:45,7:27
1459,61,Female,24,23:24,5:51
1460,64,Male,19,23:44,6:36
1461,58,Male,19,23:08,6:50
1462,21,Female,23,22:04,6:57
1463,43,Female,25,22:44,6:06
1464,28,Male,21,23:28,6:54
1465,49,Female,19,22:33,6:17
1466,59,Female,18,22:59,7:48
1467,65,Male,19,22:26,7:06
1468,39,Female,20,22:50,7:01
1469,48,Female,22,22:13,7:55
1470,34,Male,20,23:55,6:23
1471,51,Male,25,22:34,6:29
1472,18,Female,20,21:53,7:07
1473,45,Male,23,22:30,6:09
1474,51,Female,19,21:57,7:20
1475,36,Male,25,21:16,5:15
1476,64,Female,25,23:55,6:44
1477,30,Male,22,23:49,7:19
1478,21,Female,25,22:25,6:08
1479,26,Female,21,21:23,6:09
1480,39,Male,22,21:50,7:55
1481,23,Male,25,23:30,6:22
1482,60,Female,20,23:01,7:12
1483,65,Male,23,23:22,7:50
1484,27,Female,21,23:53,6:57
1485,18,Female,24,22:08,6:53
1486,24,Male,21,22:26,7:10
1487,55,Female,20,21:52,5:12
1488,38,Female,25,21:30,7:36
1489,47,Male,20,23:18,7:21
1490,64,Male,25,22:33,6:07
1491,36,Male,24,22:46,7:54
1492,54,Male,20,21:23,7:58
1493,49,Male,21,21:27,7:11
1494,50,Female,18,22:13,6:22
1495,62,Female,24,22:57,6:13
1496,51,Female,18,22:29,6:48
1497,58,Female,18,21:31,5:12
1498,40,Female,21,22:37,6:44
1499,32,Male,25,22:53,7:37
1500,44,Male,24,23:35,7:04
1501,51,Female,20,21:00,7:46
1502,22,Female,20,22:51,7:28
1503,33,Female,24,21:57,7:54
1504,61,Male,24,22:19,7:10
1505,31,Male,25,21:11,7:21
1506,27,Female,18,21:00,7:43
1507,31,Female,21,22:26,5:39
1508,28,Male,18,22:28,5:02
1509,61,Female,23,21:33,5:52
1510,34,Male,23,23:35,6:43
1511,26,Female,20,21:48,6:48
1512,44,Male,19,21:21,5:23
1513,62,Male,21,22:48,7:22
1514,31,Female,19,21:35,6:07
1515,39,Male,21,21:06,7:07
1516,53,Male,24,21:12,5:40
1517,50,Female,19,22:33,7:35
1518,28,Male,24,21:15,6:49
1519,44,Male,23,21:42,5:48
1520,36,Male,22,23:24,7:34
1521,44,Female,19,21:54,5:02
1522,60,Male,23,21:07,6:58
1523,41,Male,20,22:37,5:56
1524,28,Female,23,23:57,6:51
1525,41,Male,24,22:22,5:16
1526,32,Female,25,22:42,6:34
1527,48,Female,23,22:27,5:28
1528,34,Male,18,22:51,7:30
1529,28,Female,23,21:58,6:09
1530,18,Male,19,21:35,6:52
1531,49,Female,18,21:54,5:17
1532,60,Female,20,22:28,7:29
1533,52,Female,20,23:26,7:03
1534,26,Male,24,23:27,5:40
1535,23,Female,22,23:29,5:34
1536,29,Female,21,23:48,6:30
1537,36,Female,24,21:58,7:49
1538,55,Female,21,22:54,7:13
1539,21,Male,24,21:51,5:08
1540,34,Male,20,22:00,5:15
1541,50,Female,25,23:56,5:09
1542,39,Female,22,21:33,7:14
1543,25,Female,19,22:03,5:32
1544,64,Male,23,22:34,5:43
1545,60,Male,18,21:08,5:38
1546,29,Male,24,23:14,5:02
1547,34,Female,18,22:10,6:16
1548,26,Female,18,21:05,5:03
1549,42,Female,21,21:24,6:36
1550,24,Male,19,21:18,5:17
1551,59,Female,24,23:55,6:06
1552,42,Female,21,21:41,6:40
1553,20,Female,21,21:04,5:56
1554,35,Female,22,23:12,6:47
1555,60,Male,21,21:56,5:42
1556,30,Female,24,22:01,6:39
1557,59,Female,23,23:34,7:45
1558,25,Male,20,23:17,7:58
1559,58,Male,18,23:51,5:01
1560,44,Female,20,21:15,5:24
1561,60,Male,25,21:15,5:27
1562,51,Male,22,21:35,7:09
1563,61,Male,19,21:36,5:56
1564,65,Male,19,21:20,7:41
1565,21,Male,25,22:15,7:01
1566,52,Female,22,23:10,7:26
1567,39,Male,22,23:54,5:20
1568,28,Female,23,22:31,5:55
1569,56,Male,18,21:21,7:50
1570,20,Male,25,21:32,6:44
1571,36,Male,18,23:18,6:11
1572,21,Male,20,22:08,7:01
1573,59,Male,24,23:32,6:13
1574,24,Male,20,21:07,5:50
1575,37,Male,21,21:19,6:50
1576,47,Male,21,23:19,7:30
1577,34,Male,24,23:10,7:18
1578,56,Female,22,23:11,6:24
1579,22,Female,23,23:41,5:08
1580,43,Male,18,21:42,6:53
1581,57,Female,21,21:59,7:17
1582,49,Female,20,23:08,5:57
1583,63,Female,21,22:19,7:50
1584,31,Female,24,22:02,6:07
1585,42,Male,22,21:06,6:41
1586,21,Female,19,23:48,5:08
1587,44,Male,23,22:51,7:42
1588,39,Female,25,22:38,6:06
1589,53,Female,20,22:48,5:27
1590,49,Female,25,22:31,7:04
1591,25,Male,24,23:05,5:15
1592,30,Male,22,21:22,5:32
1593,34,Male,22,23:03,7:25
1594,30,Male,23,23:44,6:29
1595,49,Female,20,23:04,5:59
1596,33,Male,21,22:26,6:50
1597,27,Male,21,21:55,6:33
1598,54,Female,22,21:44,5:53
1599,52,Female,24,23:06,7:29
1600,49,Female,23,21:30,5:10
1601,32,Female,24,23:01,6:12
1602,27,Female,20,21:33,6:54
1603,39,Male,20,23:35,5:06
1604,32,Female,24,23:41,6:32
1605,47,Female,18,23:41,7:31
1606,57,Male,23,22:44,7:16
1607,43,Male,24,22:27,7:35
1608,45,Female,21,23:03,7:31
1609,28,Male,22,22:27,5:48
1610,19,Female,24,21:27,6:26
1611,27,Female,23,22:56,7:46
1612,40,Male,22,23:33,6:36
1613,23,Male,21,23:26,6:20
1614,59,Female,21,22:21,6:30
1615,38,Male,24,21:01,5:05
1616,41,Female,21,23:56,5:59
1617,43,Male,20,22:58,6:52
1618,30,Female,20,23:07,6:14
1619,43,Male,19,21:39,7:39
1620,20,Female,18,21:12,6:44
1621,45,Male,20,21:46,6:36
1622,18,Male,22,23:34,6:28
1623,53,Male,23,22:20,5:05
1624,42,Female,22,21:34,5:10
1625,37,Male,25,23:43,7:13
1626,52,Male,23,21:52,7:19
1627,26,Male,18,21:49,7:24
1628,46,Male,25,23:52,7:21
1629,55,Female,25,22:37,7:43
1630,60,Female,24,22:20,7:04
1631,59,Male,22,23:09,6:22
1632,51,Male,22,23:46,6:35
1633,20,Female,22,21:01,7:30
1634,57,Female,21,23:24,7:42
1635,57,Male,23,22:58,6:22
1636,59,Female,25,23:12,7:30
1637,26,Female,24,21:28,6:39
1638,30,Male,18,22:21,5:47
1639,36,Male,22,21:21,6:48
1640,54,Female,21,23:39,5:16
1641,41,Female,20,23:58,6:33
1642,34,Male,19,22:59,5:25
1643,54,Male,22,23:01,6:35
1644,64,Female,23,23:52,7:24
1645,43,Male,22,23:27,7:33
1646,35,Female,25,22:30,5:13
1647,26,Female,25,23:28,5:05
1648,20,Female,18,22:43,7:23
1649,53,Male,19,22:58,7:40
1650,58,Male,24,21:16,6:39
1651,19,Male,25,21:29,7:29
1652,57,Female,20,21:50,6:10
1653,25,Female,19,21:45,5:44
1654,32,Female,23,21:19,7:33
1655,46,Male,19,23:32,6:59
1656,36,Male,20,23:56,6:04
1657,30,Female,20,23:49,6:10
1658,25,Female,18,21:56,7:48
1659,56,Female,25,21:54,6:10
1660,32,Male,25,21:20,6:25
1661,41,Female,25,21:30,6:57
1662,61,Male,18,21:13,6:45
1663,40,Female,19,23:20,5:13
1664,37,Female,18,23:29,6:37
1665,53,Male,20,22:04,7:38
1666,52,Male,20,23:14,7:23
1667,44,Female,19,21:11,7:03
1668,49,Male,19,21:37,6:23
1669,61,Female,22,23:15,5:27
1670,55,Male,24,22:04,7:48
1671,51,Female,23,21:02,7:20
1672,27,Female,23,23:30,7:35
1673,27,Female,21,21:49,5:26
1674,39,Female,24,21:54,5:24
1675,38,Female,25,21:00,5:31
1676,35,Female,24,21:32,6:55
1677,39,Male,22,21:24,5:31
1678,58,Male,25,21:45,7:31
1679,46,Male,21,23:53,7:34
1680,41,Male,22,22:41,7:57
1681,28,Male,21,22:02,7:07
1682,41,Female,21,23:52,5:59
1683,56,Female,19,23:57,5:32
1684,34,Female,20,21:04,5:42
1685,50,Male,24,21:16,6:15
1686,53,Male,20,23:39,7:10
1687,19,Female,25,21:33,7:41
1688,33,Male,24,23:31,5:32
1689,25,Male,20,22:37,5:53
1690,54,Male,25,22:45,6:46
1691,58,Female,24,22:13,6:26
1692,62,Female,23,23:20,6:32
1693,28,Female,21,23:50,7:49
1694,40,Female,24,22:27,7:37
1695,50,Male,18,22:09,6:58
1696,24,Male,25,21:19,5:10
1697,38,Female,24,22:16,7:05
1698,29,Male,24,21:45,5:16
1699,25,Female,19,23:38,7:43
1700,50,Female,18,21:26,5:07
1701,57,Male,24,23:55,6:37
1702,53,Male,21,22:17,7:11
1703,52,Male,18,22:31,6:03
1704,55,Female,18,22:22,6:50
1705,20,Female,21,22:38,5:24
1706,35,Male,20,23:29,6:03
1707,46,Male,25,22:42,5:43
1708,30,Female,23,22:46,7:03
1709,21,Male,25,21:26,5:49
1710,58,Male,19,21:58,6:56
1711,50,Male,20,23:34,5:52
1712,54,Male,24,23:32,7:32
1713,60,Female,23,22:58,5:37
1714,42,Female,25,21:07,7:31
1715,47,Male,18,21:50,6:44
1716,55,Male,25,22:26,7:49
1717,20,Male,25,23:33,5:54
1718,61,Male,22,23:42,6:59
1719,21,Female,25,23:50,6:26
1720,50,Female,22,23:46,6:09
1721,32,Male,19,22:27,7:45
1722,35,Female,23,22:05,7:27
1723,65,Male,25,21:33,6:13
1724,49,Female,24,21:36,7:57
1725,27,Female,20,21:10,6:58
1726,42,Male,21,21:55,6:52
1727,26,Female,22,23:40,7:46
1728,21,Female,23,21:14,7:11
1729,48,Female,20,21:32,5:30
1730,45,Female,25,22:12,5:11
1731,57,Male,19,23:15,6:49
1732,22,Male,25,23:43,7:04
1733,52,Male,21,21:46,7:13
1734,54,Female,20,22:20,7:08
1735,22,Male,19,21:34,5:41
1736,59,Male,22,23:42,6:03
1737,25,Male,19,22:08,7:23
1738,28,Male,21,22:05,6:43
1739,24,Female,22,23:27,7:58
1740,42,Male,20,22:56,7:50
1741,52,Female,25,23:10,6:42
1742,18,Female,19,22:23,7:16
1743,22,Male,18,22:57,5:59
1744,52,Female,20,22:08,7:29
1745,51,Male,21,23:46,5:53
1746,35,Female,19,21:08,7:37
1747,24,Male,20,21:32,6:31
1748,31,Male,18,23:57,6:07
1749,26,Male,20,22:12,6:46
1750,50,Female,25,21:23,5:50
1751,36,Male,25,23:53,5:29
1752,43,Male,20,22:14,5:28
1753,39,Female,20,21:57,6:27
1754,45,Male,25,21:34,7:06
1755,50,Male,23,23:02,7:54
1756,27,Male,22,22:35,6:13
1757,65,Male,25,23:51,6:03
1758,28,Female,19,21:41,5:42
1759,61,Female,24,22:06,5:17
1760,30,Male,25,23:34,5:37
1761,18,Female,19,21:03,7:47
1762,52,Male,19,23:51,6:27
1763,35,Female,21,23:21,5:32
1764,41,Female,20,21:00,7:20
1765,34,Male,22,21:32,5:48
1766,23,Male,18,22:42,7:17
1767,41,Male,25,21:21,5:00
1768,18,Male,21,23:29,7:51
1769,51,Female,21,23:45,6:21
1770,28,Female,18,23:51,7:25
1771,23,Male,24,21:32,6:43
1772,48,Female,24,22:48,6:35
1773,27,Male,19,22:54,5:50
1774,35,Male,18,23:55,6:30
1775,29,Female,24,21:46,7:58
1776,40,Male,20,21:19,6:31
1777,23,Male,19,23:08,5:49
1778,62,Female,18,23:39,6:27
1779,19,Female,24,22:30,5:05
1780,47,Female,24,22:28,7:15
1781,47,Male,22,22:49,5:32
1782,46,Female,20,22:43,6:08
1783,33,Male,19,22:37,5:37
1784,62,Male,25,21:46,5:27
1785,18,Female,19,22:50,6:13
1786,59,Male,25,22:10,7:44
1787,43,Female,25,22:28,5:58
1788,35,Female,25,21:30,7:13
1789,43,Male,18,22:07,5:21
1790,23,Male,23,23:40,5:46
1791,45,Female,20,23:02,7:34
1792,57,Male,23,21:34,5:19
1793,19,Male,21,23:33,7:29
1794,52,Female,25,23:01,6:27
1795,64,Male,21,22:44,6:32
1796,26,Male,19,22:41,6:46
1797,46,Male,24,22:31,7:26
1798,29,Male,23,21:34,6:34
1799,32,Male,18,23:10,7:56
1800,26,Female,22,23:42,5:42
1801,19,Male,19,23:11,7:10
1802,36,Male,21,21:45,7:00
1803,26,Male,20,22:39,6:37
1804,62,Female,19,23:42,7:20
1805,47,Female,24,23:11,5:16
1806,46,Male,21,23:46,7:51
1807,48,Female,21,23:03,5:39
1808,37,Female,25,23:17,7:40
1809,37,Female,21,21:12,6:56
1810,38,Male,19,21:28,5:13
1811,47,Male,20,23:43,6:50
1812,44,Female,23,21:42,5:57
1813,38,Male,20,21:46,5:18
1814,22,Female,18,23:01,5:49
1815,60,Male,22,21:14,7:53
1816,65,Male,21,22:48,6:01
1817,65,Female,21,22:37,6:30
1818,61,Male,25,22:33,5:45
1819,36,Female,25,23:06,6:28
1820,23,Female,18,22:01,6:13
1821,33,Male,23,21:36,5:52
1822,59,Male,23,23:24,5:58
1823,56,Female,22,22:46,5:31
1824,47,Male,19,22:35,7:41
1825,29,Male,24,21:08,5:16
1826,35,Male,24,23:12,5:34
1827,37,Male,22,21:12,5:57
1828,63,Female,18,21:32,6:45
1829,57,Female,21,22:29,6:30
1830,32,Female,23,22:25,5:07
1831,42,Female,20,23:45,7:39
1832,46,Male,21,21:45,6:21
1833,35,Male,25,21:20,7:08
1834,42,Female,22,23:48,6:59
1835,54,Male,23,21:26,5:16
1836,41,Male,19,23:41,5:07
1837,50,Female,22,22:08,6:02
1838,50,Male,19,21:14,7:25
1839,21,Male,21,23:59,7:40
1840,24,Male,18,22:03,7:50
1841,43,Male,19,22:02,5:23
1842,36,Male,25,22:09,7:53
1843,61,Female,22,22:38,6:19
1844,43,Male,22,21:50,5:39
1845,63,Male,24,23:56,6:08
1846,32,Male,23,21:24,6:33
1847,32,Male,23,23:49,6:16
1848,29,Male,20,23:12,7:21
1849,65,Male,21,21:16,5:26
1850,64,Female,20,23:02,6:30
1851,62,Male,19,23:09,7:16
1852,64,Male,22,23:49,6:14
1853,29,Male,21,23:58,5:00
1854,48,Male,24,23:48,6:59
1855,38,Female,20,21:42,7:55
1856,26,Male,18,21:07,5:38
1857,49,Male,19,21:05,6:27
1858,57,Male,23,21:08,5:47
1859,52,Male,19,21:15,6:48
1860,35,Male,19,23:27,7:58
1861,43,Male,25,21:40,6:19
1862,24,Male,23,21:16,7:07
1863,47,Male,22,22:42,7:43
1864,27,Male,24,21:55,7:42
1865,36,Female,20,23:44,5:41
1866,62,Female,25,22:16,7:45
1867,61,Male,22,22:25,6:32
1868,37,Female,24,23:41,5:14
1869,37,Female,19,21:36,7:57
1870,59,Female,21,21:37,6:25
1871,20,Male,21,23:07,5:51
1872,22,Male,21,21:44,6:23
1873,34,Female,25,21:20,7:18
1874,47,Male,24,22:17,5:31
1875,49,Female,21,23:15,6:03
1876,18,Male,18,22:45,5:07
1877,25,Female,23,23:34,5:54
1878,43,Female,22,22:07,5:17
1879,21,Male,21,23:04,6:39
1880,56,Male,25,22:18,6:18
1881,26,Female,19,22:33,5:41
1882,48,Male,24,23:05,6:36
1883,53,Male,21,22:11,7:12
1884,18,Male,20,23:52,5:45
1885,40,Male,19,21:54,7:56
1886,62,Male,22,22:36,6:36
1887,32,Male,20,23:48,5:14
1888,22,Female,22,22:31,7:18
1889,25,Male,25,21:42,5:06
1890,56,Male,19,22:34,6:12
1891,22,Female,19,22:00,6:39
1892,37,Male,21,21:53,7:36
1893,25,Female,24,22:00,7:39
1894,27,Female,20,21:17,6:04
1895,30,Female,18,21:23,7:09
1896,35,Female,25,22:53,5:03
1897,25,Male,23,23:30,6:58
1898,43,Female,21,23:00,7:09
1899,33,Female,23,22:23,7:41
1900,48,Female,18,22:16,7:07
1901,55,Female,24,21:15,7:29
1902,55,Female,21,21:22,5:00
1903,47,Male,21,21:31,5:50
1904,50,Female,20,22:46,6:59
1905,36,Female,19,21:17,6:47
1906,49,Male,25,23:50,5:43
1907,54,Female,19,21:07,7:24
1908,21,Male,21,22:28,6:22
1909,30,Female,25,22:44,7:37
1910,26,Female,25,21:15,5:19
1911,57,Female,23,23:28,6:11
1912,20,Male,24,23:19,6:08
1913,55,Male,23,22:53,7:42
1914,50,Male,23,22:16,7:22
1915,46,Male,22,22:59,5:55
1916,46,Female,22,21:39,6:05
1917,29,Male,24,21:45,5:29
1918,19,Male,20,23:05,5:17
1919,42,Female,23,22:33,5:00
1920,63,Female,21,22:02,7:16
1921,64,Female,25,21:14,5:00
1922,55,Female,21,21:16,7:24
1923,36,Male,24,21:49,5:55
1924,22,Male,23,21:16,6:10
1925,20,Female,22,21:59,5:35
1926,19,Male,23,23:44,5:26
1927,58,Male,18,22:44,7:26
1928,41,Female,23,21:22,7:19
1929,54,Male,22,23:58,6:58
1930,60,Male,23,23:22,7:44
1931,27,Male,19,21:09,5:57
1932,56,Male,21,22:21,6:03
1933,57,Female,25,22:53,5:39
1934,31,Male,19,21:41,7:09
1935,44,Male,25,23:53,6:19
1936,47,Female,25,23:44,6:48
1937,49,Female,23,21:52,6:01
1938,49,Male,23,21:41,7:42
1939,41,Female,25,23:41,7:19
1940,47,Female,20,23:57,5:04
1941,59,Male,21,22:18,6:35
1942,64,Male,18,21:59,5:35
1943,65,Male,22,22:32,7:40
1944,36,Male,23,23:54,7:07
1945,18,Male,24,22:49,6:51
1946,44,Female,21,22:06,5:24
1947,58,Male,19,22:07,7:57
1948,44,Female,18,22:54,7:31
1949,51,Female,18,22:37,7:01
1950,20,Female,20,22:51,7:36
1951,30,Male,18,23:58,6:51
1952,55,Male,18,21:41,7:02
1953,30,Male,23,22:10,5:24
1954,48,Male,19,22:50,5:47
1955,63,Male,22,23:17,5:28
1956,26,Male,19,21:39,5:41
1957,39,Male,19,23:55,7:29
1958,23,Female,19,22:18,5:45
1959,28,Male,25,22:41,7:42
1960,61,Female,24,22:32,5:58
1961,60,Female,18,23:40,7:57
1962,57,Male,21,22:50,6:27
1963,30,Male,25,23:39,6:47
1964,43,Male,19,22:34,5:50
1965,49,Male,20,23:44,5:55
1966,25,Female,25,23:06,7:50
1967,26,Male,20,22:27,5:46
1968,38,Female,25,23:38,7:15
1969,33,Male,22,21:15,5:44
1970,38,Female,25,21:46,6:15
1971,48,Male,23,21:16,7:07
1972,23,Female,20,22:46,7:23
1973,42,Male,24,22:38,5:09
1974,47,Male,19,21:32,7:06
1975,39,Female,20,22:54,7:12
1976,36,Male,19,23:15,5:04
1977,21,Female,23,22:00,5:41
1978,22,Female,25,23:09,7:49
1979,46,Male,22,23:39,5:22
1980,30,Male,19,23:38,5:22
1981,35,Female,22,23:08,5:31
1982,53,Female,21,23:34,5:42
1983,55,Female,20,22:47,7:03
1984,60,Female,24,22:59,6:48
1985,41,Female,19,23:15,7:26
1986,47,Male,19,23:10,7:25
1987,37,Male,20,22:59,5:30
1988,48,Male,20,21:11,5:29
1989,28,Female,20,21:43,5:56
1990,27,Female,21,22:23,7:20
1991,37,Male,20,21:34,6:23
1992,23,Male,21,21:17,5:29
1993,41,Male,20,23:56,6:01
1994,42,Male,18,21:40,5:08
1995,34,Female,20,23:11,7:29
1996,38,Male,19,23:41,6:50
1997,49,Male,21,23:10,6:16
1998,42,Male,18,21:09,7:31
1999,58,Male,19,23:38,7:53
2000,63,Female,24,23:45,6:47
2001,64,Female,20,23:31,5:29
2002,39,Male,24,23:30,6:53
2003,24,Female,20,22:44,5:42
2004,45,Male,21,22:58,5:17
2005,45,Male,20,22:39,5:53
2006,52,Male,25,23:37,7:32
2007,64,Male,24,21:37,5:56
2008,52,Female,23,23:14,6:24
2009,34,Male,21,22:22,6:29
2010,38,Male,24,21:27,6:06
2011,43,Female,22,22:11,6:24
2012,54,Male,21,22:25,5:51
2013,45,Male,22,22:18,7:51
2014,39,Male,20,22:29,5:47
2015,52,Male,21,22:09,5:15
2016,27,Female,22,23:55,5:07
2017,63,Female,18,23:55,6:33
2018,45,Female,25,23:25,5:37
2019,40,Male,22,23:41,7:26
2020,56,Male,25,21:20,7:44
2021,54,Male,18,22:02,6:36
2022,39,Male,23,22:36,5:13
2023,53,Male,25,22:14,6:29
2024,51,Female,19,21:56,5:53
2025,65,Male,25,22:48,7:32
2026,54,Male,25,21:57,5:22
2027,19,Female,20,21:28,6:09
2028,64,Female,24,22:24,6:02
2029,27,Male,19,23:30,7:07
2030,45,Female,20,21:15,7:30
2031,30,Female,24,23:22,6:34
2032,42,Male,18,21:03,5:09
2033,26,Male,19,23:54,7:04
2034,41,Male,19,23:23,6:37
2035,42,Male,22,22:26,6:10
2036,57,Female,18,23:31,6:37
2037,45,Male,19,21:14,7:43
2038,40,Female,23,22:24,6:38
2039,20,Female,18,23:33,6:55
2040,21,Female,22,22:07,6:51
2041,65,Female,20,23:22,7:26
2042,27,Male,24,23:07,6:33
2043,62,Male,21,22:31,7:30
2044,57,Male,20,21:04,6:39
2045,53,Female,23,22:02,6:11
2046,57,Male,19,22:37,6:37
2047,54,Female,24,21:09,5:19
2048,20,Female,23,23:48,6:21
2049,29,Female,25,21:36,7:09
2050,22,Female,22,23:05,7:37
2051,60,Female,20,21:31,7:57
2052,48,Female,24,23:08,6:29
2053,46,Female,18,22:11,6:29
2054,58,Female,18,21:39,5:19
2055,36,Female,21,23:19,7:49
2056,21,Male,25,21:38,5:21
2057,41,Male,24,23:07,6:13
2058,33,Female,24,21:48,7:44
2059,53,Female,20,23:07,6:43
2060,62,Female,25,22:47,6:45
2061,31,Male,21,21:44,5:01
2062,62,Female,20,21:27,6:33
2063,62,Male,20,22:20,6:57
2064,18,Female,22,22:29,6:59
2065,37,Female,20,23:49,7:46
2066,41,Female,23,23:30,6:43
2067,49,Male,22,23:33,7:24
2068,62,Female,19,23:35,7:52
2069,52,Female,20,23:12,6:25
2070,22,Male,18,21:58,7:44
2071,57,Male,19,21:16,7:01
2072,29,Male,21,22:08,6:45
2073,55,Male,21,21:56,6:39
2074,39,Male,25,21:32,5:03
2075,25,Male,24,22:17,7:19
2076,34,Female,23,23:05,7:42
2077,20,Female,23,22:28,7:43
2078,22,Male,19,21:22,7:09
2079,45,Female,21,23:27,5:02
2080,54,Female,21,22:09,6:32
2081,24,Male,19,21:43,7:38
2082,56,Female,24,22:18,7:28
